1195,Let not me take him<comma> then<comma> For if I do<comma> I’ll mar the young clerk’s pen,Let not
1196,Sir<comma> grieve not you,grieve not
1197,Speak not so grossly,Speak not
1198,I have not yet Entered my house,have not
1199,But if you know not this<comma> my manners tell me We have your wrong rebuke,know not
1200,Your daughter<comma> if you have not given her leave<comma> I say again<comma> hath made a gross revolt<comma> Tying her duty<comma> beauty<comma> wit<comma> and fortunes In an extravagant and wheeling stranger Of here and everywhere,have not
1201,It seems not meet nor wholesome to my place To be producted<comma> as if I stay I shall<comma> Against the Moor,seems not
1202,Fathers<comma> from hence trust not your daughters’ minds By what you see them act,trust not
1203,But though they jump not on a just account( As in these cases<comma> where the aim reports ’Tis oft with difference)<comma> yet do they all confirm A Turkish fleet<comma> and bearing up to Cyprus,jump not
1204,When we consider Th’ importancy of Cyprus to the Turk<comma> And let ourselves again but understand That<comma> as it more concerns the Turk than Rhodes<comma> So may he with more facile question bear it<comma> For that it stands not in such warlike brace<comma> But altogether lacks th’ abilities That Rhodes is dressed in— if we make thought of this<comma> We must not think the Turk is so unskillful To leave that latest which concerns him first<comma> Neglecting an attempt of ease and gain To wake and wage a danger profitless,stands not
1205,She wished she had not heard it<comma> yet she wished That heaven had made her such a man,had not
1206,If the balance of our lives had not one scale of reason to poise another of sensuality<comma> the blood and baseness of our natures would conduct us to most prepost’rous conclusions,had not
1207,I know not if ’t be true<comma> But I<comma> for mere suspicion in that kind<comma> Will do as if for surety,know not
1208,If such tricks as these strip you out of your lieutenantry<comma> it had been better you had not kissed your three fingers so oft<comma> which now again you are most apt to play the sir in,had not
1209,Let not thy discreet heart think it,Let not
1210,Our general cast us thus early for the love of his Desdemona— who let us not therefore blame; he hath not yet made wanton the night with her<comma> and she is sport for Jove,hath not
1211,I am unfortunate in the infirmity and dare not task my weakness with any more,dare not
1212,He sweats not to overthrow your Almain,sweats not
1213,Perhaps he sees it not<comma> or his good nature Prizes the virtue that appears in Cassio And looks not on his evils,looks not
1214,As the time<comma> the place<comma> and the condition of this country stands<comma> I could heartily wish this had not so befallen,had not
1215,How poor are they that have not patience,have not
1216,Dull not device by coldness and delay,Dull not
1217,No<comma> I hear not your honest friend,hear not
1218,You have not been abed<comma> then,have not
1219,Ha<comma> I like not that,like not
1220,Nothing<comma> my lord; or if— I know not what,know not
1221,I heard thee say even now<comma> thou lik’st not that<comma> When Cassio left my wife,lik’st not
1222,That cuckold lives in bliss Who<comma> certain of his fate<comma> loves not his wronger; But O<comma> what damnèd minutes tells he o’er Who dotes<comma> yet doubts; suspects<comma> yet strongly loves,loves not
1223,I speak not yet of proof,speak not
1224,In Venice they do let God see the pranks They dare not show their husbands,dare not
1225,Should you do so<comma> my lord<comma> My speech should fall into such vile success As my thoughts aim not at,aim not
1226,Fear not my government,Fear not
1227,Haply<comma> for I am black And have not those soft parts of conversation That chamberers have<comma> or for I am declined Into the vale of years— yet that’s not much— She’s gone<comma> I am abused<comma> and my relief Must be to loathe her,have not
1228,I saw ’t not<comma> thought it not; it harmed not me,harmed not
1229,I found not Cassio’s kisses on her lips,found not
1230,I know not that; but such a handkerchief— I am sure it was your wife’s— did I today See Cassio wipe his beard with,know not
1231,I dare not say he lies anywhere,dare not
1232,I know not where he lodges; and for me to devise a lodging and say he lies here<comma> or he lies there<comma> were to lie in mine own throat,know not
1233,I know not<comma> madam,know not
1234,I know not neither,know not
1235,Faith<comma> that he did— I know not what he did,know not
1236,A likely piece of work<comma> that you should find it in your chamber and know not who left it there,know not
1237,O<comma> the world hath not a sweeter creature,hath not
1238,If you are so fond over her iniquity<comma> give her patent to offend<comma> for if it touch not you<comma> it comes near nobody,touch not
1239,I have not deserved this,have not
1240,If haply you my father do suspect An instrument of this your calling back<comma> Lay not your blame on me,Lay not
1241,I will be hanged if some eternal villain<comma> Some busy and insinuating rogue<comma> Some cogging<comma> cozening slave<comma> to get some office<comma> Have not devised this slander,Have not
1242,For by this light of heaven<comma> I know not how I lost him,know not
1243,It hath not appeared,hath not
1244,I grant indeed it hath not appeared<comma> and your suspicion is not without wit and judgment,hath not
1245,If thou the next night following enjoy not Desdemona<comma> take me from this world with treachery and devise engines for my life,enjoy not
1246,He knows not yet of his honorable fortune,knows not
1247,Come<comma> stand not amazed at it<comma> but go along with me,stand not
1248,And have not we affections<comma> Desires for sport<comma> and frailty<comma> as men have,have not
1249,But once put out thy light<comma> Thou cunning’st pattern of excelling nature<comma> I know not where is that Promethean heat That can thy light relume,know not
1251,Why I should fear I know not<comma> Since guiltiness I know not<comma> but yet I feel I fear,know not
1252,Not Cassio killed,killed Not
1253,Thou hast not half that power to do me harm As I have to be hurt,hast not
1254,Thou hast done a deed— I care not for thy sword,care not
1255,Nay<comma> stare not<comma> masters; it is true indeed,stare not
1256,Not to pray,pray Not
1257,Then must you speak Of one that loved not wisely<comma> but too well; Of one not easily jealous<comma> but being wrought<comma> Perplexed in the extreme; of one whose hand<comma> Like the base Judean<comma> threw a pearl away Richer than all his tribe; of one whose subdued eyes<comma> Albeit unused to the melting mood<comma> Drops tears as fast as the Arabian trees Their medicinable gum,loved not
1258,The beauty of this sinful dame Made many princes thither frame To seek her as a bedfellow<comma> In marriage pleasures playfellow; Which to prevent he made a law To keep her still<comma> and men in awe<comma> That whoso asked her for his wife<comma> His riddle told not<comma> lost his life,told not
1259,I’ll make my will<comma> then<comma> and as sick men do Who know the world<comma> see heaven but<comma> feeling woe<comma> Gripe not at earthly joys as erst they did; So I bequeath a happy peace to you And all good men<comma> as every prince should do; My riches to the earth from whence they came<comma> To the Daughter,Gripe not
